,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002150.XSHE,2013-04-25,31.98,30.9306,2.64,1.63,66.78,002150.XSHE,2.06,2.06,1.26,4.99,20.05,93.15,6.85,4.99,4.44,7.26,0.89,100.52,0.0,99.59,109.6,3.13,45.67,8.85,-11.6,8.85,-11.6,8.67,12.94,8.81,16.2,9.03,15.17,-1,-1,-1
0,002150.XSHE,2013-08-28,24.85,25.3529,2.12,1.24,47.17,002150.XSHE,2.61,2.41,1.61,6.45,22.44,92.06,7.94,6.45,5.05,7.67,1.0,93.36,0.0,92.39,108.87,-0.48,-6.05,-1.12,-0.22,-1.12,-0.22,7.66,15.69,25.78,29.08,22.08,25.15,-1,1,1
0,002150.XSHE,2013-10-28,28.92,31.0996,2.6,1.52,249.23,002150.XSHE,2.12,2.12,1.33,5.1,20.79,93.51,6.49,5.1,4.26,7.68,0.83,100.9,0.0,99.97,116.14,9.67,149.13,7.63,6.85,7.63,6.85,-15.1,-12.77,-14.5,-15.51,-19.92,-17.92,-1,1,1
0,002150.XSHE,2014-04-28,35.09,35.5504,2.91,1.71,217.1,002150.XSHE,2.38,2.46,1.51,4.94,21.83,92.62,7.38,4.94,4.42,8.15,0.8,103.73,0.0,103.44,93.82,5.21,70.64,9.68,16.37,9.68,16.37,50.88,32.37,42.95,12.8,34.31,13.53,-1,1,1
0,002150.XSHE,2014-04-28,36.2,33.7766,2.94,1.76,223.98,002150.XSHE,2.03,1.96,1.3,5.54,20.47,92.78,7.22,5.54,3.99,8.47,0.29,97.65,0.0,96.53,107.87,-7.01,-97.1,-3.71,-22.39,-3.71,-22.39,1.43,-24.07,6.92,-13.1,2.76,-11.88,-1,1,1
0,002150.XSHE,2014-08-27,34.7,34.9181,3.06,1.79,-80.86,002150.XSHE,3.26,3.2,2.03,7.18,22.46,90.89,9.11,7.18,4.82,7.15,-0.07,98.74,0.0,98.1,99.82,12.71,139.51,16.67,20.9,16.67,20.9,33.77,52.58,29.84,56.77,31.1,59.66,1,1,1
0,002150.XSHE,2014-10-25,50.8,55.568,4.74,2.74,-2535.78,002150.XSHE,2.79,2.71,1.75,6.48,21.63,91.66,8.34,6.48,4.1,7.49,0.32,97.62,0.0,96.9,103.09,10.96,131.47,3.59,-5.12,3.59,-5.12,33.2,-13.14,31.66,-14.33,38.88,-13.05,-1,-1,-1
0,002150.XSHE,2015-04-27,35.55,42.0781,3.5,2.06,-823.16,002150.XSHE,2.49,2.47,1.65,5.32,23.08,92.1,7.9,5.32,4.61,7.16,0.38,99.93,0.0,99.14,95.36,16.37,207.12,2.17,14.77,2.17,14.77,9.47,8.79,9.87,-5.87,10.62,-9.57,1,1,1
0,002150.XSHE,2015-04-27,60.19,58.802,5.8,3.49,-1393.59,002150.XSHE,2.18,2.16,1.5,6.01,20.76,92.11,7.89,6.01,4.55,8.02,-0.86,99.46,0.0,99.13,109.93,-4.06,-51.55,5.12,-20.15,5.12,-20.15,14.86,-20.34,14.12,-9.73,14.36,-8.91,1,1,1
0,002150.XSHE,2015-08-25,59.03,60.6436,6.06,3.54,83.62,002150.XSHE,3.05,2.94,2.1,8.02,24.5,89.73,10.27,8.02,4.87,8.24,-0.34,97.02,0.0,96.54,106.32,12.45,121.17,-7.11,6.83,-7.11,6.83,4.77,39.19,3.76,42.53,-0.34,39.15,-1,-1,-1
0,002150.XSHE,2015-10-28,36.14,37.0885,3.71,2.2,41.53,002150.XSHE,3.52,3.43,2.41,9.66,24.78,87.28,12.72,9.66,4.56,8.4,-1.62,97.76,0.0,97.33,111.62,19.9,156.47,-6.97,-4.98,-6.97,-4.98,41.9,17.64,38.7,14.52,34.93,17.72,-1,1,1
0,002150.XSHE,2016-04-19,48.53,54.3052,5.24,3.28,43.16,002150.XSHE,2.49,2.49,1.79,6.42,24.56,90.02,9.98,6.42,4.44,10.16,-1.12,100.2,0.0,99.94,107.62,25.13,251.82,-10.33,10.63,-10.33,10.63,13.2,-13.21,8.34,-26.47,6.82,-28.41,-1,1,1
0,002150.XSHE,2016-04-30,50.56,49.8359,5.46,3.42,44.96,002150.XSHE,2.25,2.21,1.66,7.2,26.28,90.63,9.37,7.2,5.19,8.82,0.68,98.88,0.0,98.54,113.55,11.58,123.65,-6.96,-17.15,-6.96,-17.15,10.49,-22.25,11.53,-7.08,10.64,-5.65,1,1,1
0,002150.XSHE,2016-08-18,52.79,53.8726,5.63,3.87,36.66,002150.XSHE,3.8119,3.7929,2.8486,11.0856,28.2595,85.2087,14.7913,11.0856,5.2114,9.4668,-2.0464,99.5115,,99.5007,108.2872,9.3514,63.2221,-3.7502,10.5214,-3.7502,10.5214,38.5689,74.558,33.0882,70.0855,34.935,69.7028,1,1,1
0,002150.XSHE,2016-10-28,52.53,58.5129,6.25,4.25,62.48,002150.XSHE,4.2599,3.7133,3.1264,10.9561,26.3678,86.9625,13.0375,10.9561,4.7352,8.0147,-0.4364,88.0569,,87.1679,106.3836,22.4907,172.5079,15.6759,14.1975,15.6759,14.1975,18.5624,0.6566,31.1628,12.8639,29.4668,12.9497,-1,-1,-1
0,002150.XSHE,2017-04-18,56.71,68.4365,7.0,4.78,52.85,002150.XSHE,4.0246,4.3675,3.2638,11.1845,26.4802,84.3044,15.6956,11.1845,3.6331,7.4249,-2.8206,107.7781,,108.5206,98.4663,20.7866,132.4355,34.9231,29.0338,34.9231,29.0338,112.2186,55.342,134.9622,31.7239,129.1129,26.6902,-1,-1,-1
0,002150.XSHE,2017-04-24,40.68,40.6763,6.3,3.95,47.58,002150.XSHE,1.8315,1.8149,1.5814,7.8051,24.8044,89.5469,10.4995,7.8051,4.39,8.2978,0.5376,98.7419,0.4385,99.0931,99.8599,-11.6518,-111.4679,34.4226,-17.4598,34.4226,-17.4598,50.7049,-44.7851,45.651,-42.3995,38.4796,-42.9746,-1,-1,-1
0,002150.XSHE,2017-08-18,30.7603,32.4411,3.1049,2.9096,13.7252,002150.XSHE,2.1875,2.1767,1.8796,8.5387,26.6627,88.5233,11.8202,8.5387,4.508,8.2811,1.5915,96.6528,2.8931,99.5058,113.6229,23.8024,207.3979,34.0658,10.2281,34.0658,10.2281,7.1363,24.0935,3.2649,20.5888,-1.9546,20.1519,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002151.XSHE,2007-10-29,95.81,122.5726,36.85,22.92,93.84,002151.XSHE,5.72,5.72,4.26,24.76,44.11,71.49,28.51,24.76,6.22,9.31,-0.57,97.67,0.0,,71.56,-43.12,-151.23,57.8,-16.11,57.8,-16.11,39.83,-0.03,31.33,0.01,31.33,0.01,-1,1,1
0,002151.XSHE,2008-03-26,95.52,130.5401,12.95,22.17,18.26,002151.XSHE,8.74,8.74,6.34,32.34,39.93,68.71,31.29,32.34,6.22,0.55,-1.88,83.51,0.0,,117.89,90.29,288.62,31.98,22.36,31.98,22.36,61.56,34.25,55.78,59.81,55.78,59.81,-1,-1,-1
0,002151.XSHE,2008-04-24,64.73,64.7265,9.29,16.19,15.38,002151.XSHE,3.16,3.16,2.49,21.77,48.15,76.07,23.93,21.77,10.42,14.51,-0.76,92.54,0.0,,34.38,-96.25,-402.16,22.77,-12.82,22.77,-12.82,24.26,-33.3,28.5,-41.3,28.5,-41.3,1,1,1
0,002151.XSHE,2008-08-19,47.19,49.4553,7.09,11.82,12.34,002151.XSHE,5.39,5.39,4.24,20.85,41.97,71.33,28.67,20.85,4.86,5.97,-0.98,99.97,0.0,,102.86,36.77,128.26,59.53,78.27,59.53,78.27,91.14,113.54,60.16,70.72,60.16,70.72,-1,-1,-1
0,002151.XSHE,2008-10-25,28.73,34.0987,4.89,7.04,10.58,002151.XSHE,3.95,3.95,3.08,21.27,42.56,73.41,26.59,21.27,7.31,7.64,-2.4,96.88,0.0,,91.2,-74.4,-279.83,39.26,-26.77,39.26,-26.77,29.85,-32.09,19.66,-25.29,19.66,-25.29,1,1,1
0,002151.XSHE,2009-03-17,34.48,42.4904,5.58,8.15,-30.43,002151.XSHE,4.96,4.96,3.89,17.65,32.33,86.21,13.79,17.65,8.97,8.47,0.14,87.35,0.0,,116.84,52.74,382.47,76.53,55.11,76.53,55.11,-22.19,-19.56,-3.62,28.72,-3.62,28.72,1,1,1
0,002151.XSHE,2009-04-24,49.65,49.6514,7.69,9.95,-46.99,002151.XSHE,3.31,3.31,2.48,12.1,28.16,86.67,13.33,12.1,5.09,7.54,0.0,92.58,0.0,,78.4,7.61,57.06,112.5,4.94,112.5,4.94,18.33,1.44,18.08,-28.08,18.08,-28.08,-1,-1,-1
0,002151.XSHE,2009-08-19,57.33,59.173,9.04,10.01,-161.61,002151.XSHE,4.44,4.44,3.32,19.38,38.27,78.91,21.09,19.38,7.06,8.56,-0.13,93.18,0.0,,110.04,5.87,27.83,0.34,-15.82,0.34,-15.82,-26.18,33.21,-6.73,34.85,-6.56,35.1,1,1,1
0,002151.XSHE,2009-10-13,55.72,56.3959,8.84,9.53,-90.14,002151.XSHE,2.13,2.13,1.54,11.17,33.81,87.43,12.57,11.17,9.44,10.52,0.21,91.34,0.0,,113.99,52.17,414.91,12.42,-17.95,12.42,-17.95,-46.83,-51.08,-40.97,-52.72,-40.6,-52.5,-1,-1,1
0,002151.XSHE,2010-01-20,72.72,66.9094,9.55,11.06,129.41,002151.XSHE,7.32,7.32,5.19,23.62,46.48,72.57,27.43,23.62,8.09,9.65,-0.36,96.96,0.0,,108.57,77.72,283.39,23.36,70.2,23.36,70.2,145.37,271.23,65.05,259.95,66.13,260.01,-1,1,1
0,002151.XSHE,2010-04-29,72.31,72.3116,11.83,12.51,315.42,002151.XSHE,2.2,2.2,1.42,11.69,38.03,87.26,12.74,11.69,6.92,17.04,0.32,91.13,0.0,,61.02,-41.24,-323.6,-26.95,-37.85,-26.95,-37.85,-30.15,-71.12,-29.4,-69.24,-27.64,-68.68,1,1,1
0,002151.XSHE,2010-08-27,72.02,68.2666,10.59,12.74,-124.81,002151.XSHE,3.27,3.27,2.1,11.98,35.97,86.45,13.55,11.98,6.92,11.03,-0.05,95.37,0.0,,55.19,-37.74,-278.52,30.84,50.77,30.84,50.77,-15.93,60.31,-19.16,54.42,-18.32,52.49,1,1,1
0,002151.XSHE,2010-10-27,88.33,79.5998,11.93,13.81,-95.39,002151.XSHE,1.66,1.66,1.03,8.52,36.69,92.43,7.57,8.52,11.15,17.07,0.62,72.85,0.0,,94.48,-39.76,-525.14,11.09,-30.34,11.09,-30.34,-33.12,-61.08,-15.27,-50.44,-11.17,-48.34,1,1,1
0,002151.XSHE,2011-03-18,97.01,86.1105,6.88,14.64,-47.37,002151.XSHE,3.8,3.8,2.64,15.05,36.34,83.01,16.99,15.05,9.08,7.37,0.75,90.41,0.0,,123.55,39.26,231.11,31.23,101.06,31.23,101.06,-18.71,351.19,-16.36,255.3,-18.03,232.22,-1,1,1
0,002151.XSHE,2011-04-23,101.36,101.3583,6.44,12.7,22.58,002151.XSHE,1.09,1.09,1.0,11.08,36.09,92.35,7.65,11.08,9.54,16.43,0.12,60.57,0.0,,69.68,-87.46,-1143.46,45.84,-30.93,45.84,-30.93,-12.47,-68.9,38.25,-49.15,1.21,-61.33,1,1,1
0,002151.XSHE,2011-08-19,103.29,103.502,6.69,12.0,27.56,002151.XSHE,1.96,1.96,1.3,11.27,39.38,85.72,14.06,11.27,10.27,13.19,0.51,99.22,-1.48,,90.22,12.04,84.35,34.81,39.36,34.81,39.36,39.89,156.21,26.86,41.7,17.99,77.78,-1,-1,-1
0,002151.XSHE,2011-10-26,88.57,92.8441,5.99,9.92,26.24,002151.XSHE,1.41,1.41,0.98,8.89,37.14,87.17,12.66,8.89,9.03,12.9,0.16,90.78,-1.21,,83.44,-36.35,-283.3,84.91,-4.45,84.91,-4.45,209.24,-13.97,93.03,-24.6,64.37,-28.04,-1,1,1
0,002151.XSHE,2012-04-19,83.18,94.3091,6.09,8.88,46.5,002151.XSHE,1.49,1.49,0.52,3.36,31.9,96.21,4.0,3.36,10.69,12.22,2.74,89.1,4.89,,132.2,53.15,1402.65,37.73,49.76,37.73,49.76,-67.6,-52.72,-69.28,-43.46,-47.5,6.11,-1,-1,-1
0,002151.XSHE,2012-04-27,79.08,97.014,5.77,8.44,44.21,002151.XSHE,-2.26,-2.26,-1.22,-17.22,28.14,116.39,-16.42,-17.22,13.16,27.35,4.13,104.22,0.16,,112.64,-55.68,339.67,2.92,-48.39,2.92,-48.39,-320.91,-311.99,-259.86,-364.63,-303.45,-249.87,-1,-1,-1
0,002151.XSHE,2012-08-24,175.05,76.9454,4.68,6.03,-17.12,002151.XSHE,2.54,2.54,1.87,15.39,34.82,92.7,7.39,15.39,9.86,13.85,1.94,39.5,0.49,,95.81,17.21,235.77,33.0,80.09,33.0,80.09,-30.1,181.07,81.65,261.01,28.61,212.38,1,1,1
0,002151.XSHE,2012-10-25,149.93,79.989,4.85,5.8,-34.54,002151.XSHE,4.18,4.18,2.2,21.27,38.28,97.5,2.68,21.27,8.44,18.66,3.37,9.45,0.66,,81.61,-38.02,-1520.36,19.12,-14.43,19.12,-14.43,-74.82,-69.01,184.94,18.28,201.09,68.46,-1,1,1
0,002151.XSHE,2013-02-28,108.35,109.2835,6.19,7.61,-12152.6602,002151.XSHE,2.61,2.61,1.36,9.56,32.21,90.85,9.37,9.56,10.31,12.77,1.62,71.16,1.73,,156.35,73.5,803.28,12.86,41.89,12.86,41.89,164.64,396.95,221.33,-36.24,79.59,-36.71,1,1,1
0,002151.XSHE,2013-04-18,117.69,117.6928,8.06,9.53,128.55,002151.XSHE,-1.37,-1.52,-0.54,-6.23,34.0,106.28,-6.43,-6.23,13.19,22.61,2.63,140.74,3.45,,84.32,-61.11,973.58,43.22,-34.5,43.22,-34.5,43.89,-144.94,48.17,-142.68,35.99,-153.41,1,1,1
0,002151.XSHE,2013-08-29,118.06,131.2727,9.11,9.97,231.11,002151.XSHE,1.19,0.33,1.15,9.15,33.43,94.69,10.93,9.15,9.33,15.08,1.41,44.51,47.18,28.14,88.26,-19.81,-373.3,17.86,48.2,17.86,48.2,74.37,351.96,-29.97,317.57,-50.65,186.66,-1,-1,-1
0,002151.XSHE,2013-10-25,150.68,140.8771,9.51,10.23,-182.0,002151.XSHE,2.97,-0.19,1.59,14.07,31.13,99.81,0.22,14.07,9.0,16.78,2.56,1.16,0.2,-6.34,111.56,2.32,1222.51,24.63,-9.51,24.63,-9.51,-89.64,-98.16,-17.58,39.19,-25.77,153.36,1,1,1
0,002151.XSHE,2014-04-09,173.75,136.0749,8.86,9.39,-222.34,002151.XSHE,3.51,3.08,2.04,10.61,30.16,90.39,9.86,10.61,7.53,11.34,1.93,82.08,2.15,87.75,152.46,72.53,754.66,57.64,79.48,57.64,79.48,65.89,7859.7002,74.95,35.35,41.01,20.24,-1,-1,-1
0,002151.XSHE,2014-04-28,171.64,143.6124,5.34,9.27,-219.64,002151.XSHE,-1.2,-1.59,-0.54,-6.77,30.55,110.8,-9.79,-6.77,11.52,26.15,1.44,197.79,-18.57,,127.64,-35.08,324.67,12.78,-53.14,12.78,-53.14,-71.69,-146.51,-22.47,-129.88,-22.34,-146.34,-1,-1,-1
0,002151.XSHE,2014-08-26,141.53,135.4044,5.12,7.32,-165.36,002151.XSHE,0.29,-0.53,0.47,3.77,28.57,98.7,2.3,3.77,7.24,18.87,0.46,28.33,21.82,-181.41,103.3,9.02,695.27,16.81,53.51,16.81,53.51,-75.46,136.01,-51.86,185.51,-66.05,124.05,-1,-1,-1
0,002151.XSHE,2014-10-28,277.23,230.3126,8.62,12.04,133.03,002151.XSHE,1.77,1.41,1.3,9.07,32.72,91.28,9.31,9.07,8.04,14.63,0.46,82.74,5.58,79.39,100.1,-6.76,-77.56,51.54,17.39,51.54,17.39,6243.4702,375.78,-2.28,182.57,-18.18,510.56,-1,-1,-1
0,002151.XSHE,2015-04-22,248.94,185.6851,6.82,8.79,52.57,002151.XSHE,2.42,2.2,1.63,8.53,29.39,95.54,4.77,8.53,7.04,14.14,0.21,48.25,3.35,91.1,113.54,22.32,500.64,14.04,35.07,14.04,35.07,-44.87,-30.82,-8.29,27.02,-6.0,38.13,1,1,1
0,002151.XSHE,2015-04-27,349.0,365.5168,9.79,12.32,73.7,002151.XSHE,-1.01,-1.25,-0.63,-7.83,29.78,112.07,-12.13,-7.83,10.75,27.77,0.33,181.62,0.95,,90.45,-57.39,475.47,5.93,-56.48,5.93,-56.48,-31.29,-210.76,-22.55,-139.93,-4.29,-151.42,1,1,1
0,002151.XSHE,2015-08-26,394.29,388.1087,10.54,12.4,-529.28,002151.XSHE,-1.38,-1.66,-0.78,-8.57,28.07,110.96,-11.12,-8.57,11.12,24.9,0.96,127.98,1.89,,115.28,-24.14,220.31,-22.35,12.52,-22.35,12.52,-475.91,-3.11,-276.54,-23.19,-689.7,-35.99,-1,-1,-1
0,002151.XSHE,2015-10-28,1006.68,380.8656,10.34,12.81,-182.17,002151.XSHE,0.28,0.08,0.05,0.43,28.89,100.55,-0.54,0.43,6.23,20.28,0.16,-40.27,1.15,28.14,98.83,-0.86,154.89,22.34,84.95,22.34,84.95,-107.08,91.04,-94.26,109.18,-68.07,133.06,-1,-1,-1
0,002151.XSHE,2016-03-23,37805.8398,498.5843,5.95,15.79,358.03,002151.XSHE,3.83,1.73,2.54,15.04,36.0,93.5,11.03,15.04,6.8,18.16,0.62,40.23,27.97,45.18,141.25,47.69,733.11,39.97,54.53,39.97,54.53,223.71,3265.2,146.67,5362.7598,220.78,1287.66,-1,1,1
0,002151.XSHE,2016-04-27,238.94,238.94,4.58,10.93,47.76,002151.XSHE,-0.43,-0.55,-0.32,-4.16,27.96,104.25,-4.26,-4.16,6.82,22.85,0.64,155.8,0.04,,81.17,-44.27,1040.58,91.92,-40.32,91.92,-40.32,32.7,-123.03,-2.01,-116.51,3.75,-115.43,1,1,1
0,002151.XSHE,2016-08-24,333.34,336.2278,6.47,13.69,115.61,002151.XSHE,0.705,0.6108,0.5778,6.5673,32.7864,94.7096,5.4549,6.5673,5.7751,17.92,0.2886,76.4996,2.3777,86.6407,72.6023,-3.2044,-60.5698,135.5129,38.0781,135.5129,38.0781,215.5361,277.0064,280.4986,317.9725,252.5942,315.6025,-1,-1,-1
0,002151.XSHE,2016-10-26,168.82,304.2632,3.62,10.47,10.49,002151.XSHE,0.9118,0.6812,0.7446,9.611,34.9715,92.287,9.2155,9.611,5.5034,19.1332,-0.6738,67.0491,13.0617,74.7154,77.0491,-6.4978,-84.245,33.6401,4.9479,33.6401,4.9479,2387.4534,77.2998,2919.9287,53.5865,641.4402,60.6407,-1,-1,-1
0,002151.XSHE,2017-04-28,130.54,322.232,3.8,10.36,104.22,002151.XSHE,-0.009,0.4365,0.1097,1.1652,31.6907,94.8477,7.4871,1.1652,5.6564,18.3253,0.2491,147.3477,66.7732,-4856.5503,87.0352,23.9577,464.9951,8.3403,25.2745,8.3403,25.2745,-26.4458,1.7786,-91.6042,-84.8128,-100.5295,-100.9911,-1,-1,-1
0,002151.XSHE,2017-04-29,317.87,317.875,3.78,10.04,103.87,002151.XSHE,0.0847,-0.1569,0.0198,0.3418,33.3213,102.4329,-0.0956,0.3418,6.3777,26.892,-0.5386,-107.3946,103.1764,-185.2739,92.2506,-27.0821,1113.181,13.6936,-37.3711,13.6936,-37.3711,97.4468,-100.7993,109.3404,-81.6289,132.3574,1042.674,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002152.XSHE,2007-10-27,70.0,124.9068,35.69,19.29,567.25,002152.XSHE,5.98,5.98,3.88,21.45,47.09,77.75,22.57,21.45,10.84,12.37,0.35,89.07,1.27,,70.05,-39.5,-177.48,121.62,12.06,121.62,12.06,89.08,-9.59,68.18,-10.4,68.18,-10.4,1,1,1
0,002152.XSHE,2008-03-29,87.52,170.027,16.37,22.74,32.36,002152.XSHE,14.65,14.65,8.41,30.56,49.51,77.01,22.78,30.56,9.51,16.82,-1.64,70.31,-0.63,,170.27,99.98,434.97,54.19,85.31,54.19,85.31,69.8,87.02,154.57,164.03,154.57,164.03,-1,-1,-1
0,002152.XSHE,2008-04-25,51.87,51.866,10.82,15.38,18.78,002152.XSHE,7.78,7.78,5.34,32.31,44.17,68.05,31.95,32.31,9.61,5.2,-3.05,79.24,0.0,,68.21,-63.29,-198.1,55.04,-15.48,55.04,-15.48,66.95,18.53,29.67,-10.64,29.67,-10.64,1,1,1
0,002152.XSHE,2008-08-09,32.93,35.6321,7.15,9.46,17.05,002152.XSHE,6.61,6.61,4.8,25.25,46.02,67.23,32.77,25.25,6.97,6.51,-0.55,97.0,0.0,,110.77,1.53,4.66,94.76,10.97,94.76,10.97,128.14,13.83,83.31,-13.28,83.31,-13.28,1,1,1
0,002152.XSHE,2008-10-25,27.98,34.2285,6.87,7.84,17.64,002152.XSHE,4.35,4.35,3.13,20.06,42.25,79.42,20.58,20.06,8.7,11.83,-0.05,79.78,0.0,,54.36,-32.89,-159.8,47.33,-15.23,47.33,-15.23,34.35,-46.76,37.8,-32.64,37.8,-32.64,-1,1,1
0,002152.XSHE,2009-03-28,28.42,36.4078,6.34,7.74,-100.26,002152.XSHE,10.85,10.85,6.93,30.78,47.6,82.94,17.06,30.78,14.19,13.32,0.13,70.47,0.0,,197.07,131.06,768.38,36.55,71.75,36.55,71.75,2.24,42.33,37.55,163.54,37.55,163.54,-1,-1,-1
0,002152.XSHE,2009-04-25,26.66,26.6587,6.2,7.37,46.62,002152.XSHE,6.87,6.87,4.87,30.31,38.19,76.19,23.81,30.31,9.7,5.57,-1.38,68.78,0.0,,56.35,-84.84,-356.39,21.16,-25.01,21.16,-25.01,-9.72,4.66,13.68,-26.15,13.88,-26.02,-1,-1,-1
0,002152.XSHE,2009-08-22,25.63,26.5211,6.03,7.01,88.19,002152.XSHE,6.53,6.53,4.68,23.66,39.17,73.54,26.46,23.66,8.06,4.15,-0.31,95.35,0.0,,61.5,-7.73,-29.21,34.62,23.3,34.62,23.3,8.7,37.06,26.14,-3.78,26.41,-3.74,1,1,1
0,002152.XSHE,2009-10-29,26.36,28.7914,6.29,7.05,174.96,002152.XSHE,4.17,4.17,2.99,19.71,42.94,84.01,15.99,19.71,16.16,10.41,-0.99,70.78,0.0,,73.39,-21.87,-136.78,24.33,-21.71,24.33,-21.71,-3.42,-52.7,22.19,-34.75,22.51,-34.72,-1,1,1
0,002152.XSHE,2010-03-31,30.13,33.8995,6.77,7.96,137.19,002152.XSHE,9.55,9.55,6.64,28.98,48.16,76.73,23.27,28.98,10.98,11.56,-0.05,81.45,0.0,,163.09,124.86,536.68,18.46,63.64,18.46,63.64,61.58,138.12,11.54,140.58,11.65,140.18,-1,1,1
0,002152.XSHE,2010-04-22,29.5,29.5015,6.49,7.69,102.2,002152.XSHE,6.03,6.03,4.72,31.16,44.68,71.34,28.66,31.16,9.5,5.42,0.22,80.22,0.0,,35.13,-45.37,-158.3,6.66,-32.48,6.66,-32.48,28.42,-16.82,9.64,-27.41,9.19,-27.65,-1,1,1
0,002152.XSHE,2010-08-25,27.76,28.3814,6.31,7.29,51.79,002152.XSHE,6.86,6.86,5.21,24.7,46.0,72.52,27.48,24.7,12.93,3.21,0.96,94.75,0.0,,42.94,-17.42,-63.4,23.23,42.45,23.23,42.45,27.96,36.56,28.67,12.92,28.24,13.05,1,1,1
0,002152.XSHE,2010-10-28,35.24,38.3652,8.22,9.31,220.2,002152.XSHE,3.79,3.79,2.88,20.38,51.67,83.59,16.41,20.38,16.39,19.26,-1.51,70.63,0.0,,113.21,1.04,6.31,7.5,-31.71,7.5,-31.71,10.32,-59.22,11.14,-43.64,10.56,-43.72,1,1,1
0,002152.XSHE,2011-03-25,43.41,47.9609,9.27,11.48,131.97,002152.XSHE,10.32,10.32,7.58,31.81,53.08,70.52,29.48,31.81,11.2,9.86,-0.4,90.24,0.0,,117.89,58.62,198.84,20.91,84.07,20.91,84.07,53.2,230.67,32.72,187.29,32.57,187.99,-1,-1,-1
0,002152.XSHE,2011-04-27,30.12,30.1217,6.73,8.3,-164.41,002152.XSHE,5.83,5.83,4.43,31.45,48.0,71.03,28.97,31.45,10.98,8.4,-1.45,77.59,0.0,,118.81,-2.97,-10.27,15.58,-35.46,15.58,-35.46,16.8,-36.58,16.67,-36.19,16.54,-36.4,-1,1,1
0,002152.XSHE,2011-08-29,27.86,28.8608,6.34,7.72,217.98,002152.XSHE,5.3,5.3,4.0,22.85,43.79,74.95,25.05,22.85,14.36,3.93,-0.43,93.14,0.0,,59.37,-27.27,-108.89,2.19,25.95,2.19,25.95,-6.85,8.91,-5.46,-8.49,-5.45,-8.28,-1,-1,-1
0,002152.XSHE,2011-10-26,25.5,26.0712,5.55,6.93,115.92,002152.XSHE,3.4,3.4,2.6,16.56,52.07,81.53,18.47,16.56,17.85,13.95,0.69,94.37,0.0,,121.91,10.63,57.53,34.97,-9.8,34.97,-9.8,51.92,-33.49,9.66,-34.63,9.57,-34.78,-1,-1,-1
0,002152.XSHE,2012-03-29,21.01,21.765,4.63,5.44,62.76,002152.XSHE,9.17,9.17,6.63,25.96,52.88,75.74,24.19,25.96,13.14,11.59,0.39,80.82,-0.23,,156.31,75.8,312.44,31.94,79.93,31.94,79.93,8.28,135.69,7.66,182.04,7.6,182.81,-1,1,1
0,002152.XSHE,2012-04-26,18.73,18.7297,3.89,4.54,43.67,002152.XSHE,5.32,5.32,4.14,31.03,47.95,74.93,24.45,31.03,13.27,9.86,-1.18,66.9,-1.65,,86.81,-58.73,-234.3,12.05,-45.18,12.05,-45.18,-5.42,-44.61,10.57,-34.46,10.65,-34.6,-1,1,1
